image_filename,label
043950.jpg,"['Beef, sirloin steak', 'Rice', 'Carrot, raw', 'Tomato, raw ', 'Sauce (savoury)']"
043963.jpg,"['Pasta, spaghetti', 'Cheese']"
043964.jpg,"['Salad, leaf / salad, green', 'Salad dressing']"
043965.jpg,['Water']
043989.jpg,"['Bread, white', 'Cheese']"
043993.jpg,"['Syrup (diluted, ready to drink)']"
043998.jpg,"['Mozzarella', 'Ratatouille', 'Bread, wholemeal']"
044001.jpg,['Green olives']
044004.jpg,['Paprika chips']
044005.jpg,['Caprese salad (Tomato Mozzarella)']
044006.jpg,"['Bread, wholemeal', 'Garlic']"
044008.jpg,['Sugar Melon']
044010.jpg,"['Tomato, raw ', 'Onion']"
044022.jpg,"['Salmon, smoked']"
044029.jpg,['Sugar Melon']
044031.jpg,['Dairy ice cream']
044032.jpg,"['Raspberries', 'Blueberries']"
044035.jpg,"['Salad, leaf / salad, green', 'Focaccia']"
044040.jpg,['Tart']
044047.jpg,"['Bread, Ticino']"
044052.jpg,"['Ham, cooked']"
044056.jpg,"['Potatoes steamed', 'Salad dressing', 'Cucumber, pickled ', 'Onion']"
044071.jpg,['Glucose drink 50g']
044077.jpg,"['Bread, white']"
044110.jpg,['Quinoa']
044111.jpg,['Zucchini']
044112.jpg,"['Tomato, raw ']"
044113.jpg,['Avocado']
044114.jpg,['Oil & vinegar salad dressing']
044123.jpg,"['Bread, half white']"
044128.jpg,"['Parmesan', 'Salad, leaf / salad, green', 'Tomato, raw ', 'Avocado']"
044133.jpg,['Water']
044134.jpg,['Egg']
044135.jpg,"['Carrot, raw', 'Salad, leaf / salad, green', 'Tomato, raw ']"
044136.jpg,"['Bread, white']"
044140.jpg,['Potato-gnocchi']
044141.jpg,"['Salad, leaf / salad, green', 'Tomato, raw ']"
044143.jpg,['Zucchini']
044155.jpg,['Banana']
044180.jpg,"['Ham, raw', 'Bread, white']"
044182.jpg,"['Juice, apple']"
044184.jpg,['Sugar Melon']
044189.jpg,"['Chicken', 'Bacon, frying']"
044193.jpg,['Spaetzle']
044194.jpg,"['Bread, wholemeal', 'Bacon, frying', 'Corn', 'Chickpeas', 'Mustard, Dijon']"
044200.jpg,"['Bread, Ticino']"
044210.jpg,"['Blue mould cheese', 'Butter']"
044212.jpg,"['Tea, verveine']"
044215.jpg,['Rice']
044216.jpg,['Butter']
044217.jpg,"['Ham, cooked']"
044219.jpg,"['Pasta, spaghetti']"
044220.jpg,"['Pasta, spaghetti']"
044221.jpg,"['Eggplant', 'Onion']"
044222.jpg,['Butter']
044223.jpg,['Blue mould cheese']
044224.jpg,"['Water, mineral']"
044229.jpg,"['Bread, white', 'Potato salad, with mayonnaise yogurt dressing', 'Pork']"
044230.jpg,"['Wine, rosé']"
044231.jpg,['Ice tea']
044232.jpg,"['Salad, leaf / salad, green', 'Red radish']"
044233.jpg,"['Bread, wholemeal', 'Goat cheese (soft)']"
044234.jpg,"['Salad, leaf / salad, green', 'Red radish']"
044235.jpg,"['Goat cheese (soft)', 'Bread, wholemeal']"
044240.jpg,"['Pizza, Margherita, baked', 'Mushrooms']"
044246.jpg,"['Pizza, Margherita, baked', 'Mushrooms']"
044251.jpg,"['Chicken', 'Ratatouille']"
044276.jpg,"['Butter', 'Bread, white']"
044277.jpg,['Glucose drink 50g']
044291.jpg,"['Espresso, with caffeine']"
044292.jpg,"['Water, mineral']"
044301.jpg,['Blueberries']
044304.jpg,['Blueberries']
044306.jpg,['Blueberries']
044312.jpg,"['Salad, leaf / salad, green', 'Balsamic salad dressing']"
044313.jpg,"['Carrot, raw', 'Cucumber, pickled ', 'Tuna', 'Parsley']"
044314.jpg,['French beans']
044315.jpg,['Ketchup']
044328.jpg,['Croque monsieur']
044334.jpg,"['Nectarine', 'Orange']"
044358.jpg,"['Bread, white']"
044359.jpg,"['Hard cheese', 'Semi-hard cheese']"
044362.jpg,"['Dairy ice cream', 'Fruit coulis', 'Coconut', 'Biscuits']"
044370.jpg,"['Applesauce, unsweetened, canned']"
044388.jpg,"['Ebly', 'Mashed potatoes, prepared, with full fat milk, with butter', 'Vegetable mix, peas and carrots', 'French beans', 'Tomato sauce']"
044399.jpg,"['Hamburger (Bread, meat, ketchup)']"
044400.jpg,"['Bacon, frying', 'Mustard, Dijon']"
044403.jpg,"['Bread, half white']"
044408.jpg,"['Bread, half white', 'Butter', 'Jam']"
044409.jpg,['Dates']
044411.jpg,"['Salad, leaf / salad, green', 'Sandwich (ham, cheese and butter)', 'Mayonnaise', 'Avocado']"
044416.jpg,['Smoothie']
044417.jpg,['Potatoes steamed']
044418.jpg,['Sweet potato']
044419.jpg,"['Carrot, raw']"
044420.jpg,['Water with lemon juice']
044421.jpg,['Cottage cheese']
044422.jpg,['Cheddar']
044426.jpg,['Plums']
044428.jpg,['Dates']
044436.jpg,"['Chicken, leg']"
044437.jpg,"['Pasta, Hörnli', 'Parmesan']"
044440.jpg,"['Bread, wholemeal']"
044450.jpg,"['Coffee, with caffeine']"
044457.jpg,"['Bread, white']"
044459.jpg,['Butter']
044466.jpg,['Ham croissant']
044480.jpg,"['Carrot, raw']"
044482.jpg,"['Salad, leaf / salad, green']"
044483.jpg,"['Salad, rocket', 'Mixed vegetables', 'Sauce, pesto']"
044493.jpg,"['Bread, white']"
044499.jpg,"['Pizza, with vegetables, baked']"
044508.jpg,['Banana']
044520.jpg,"['Carrot, raw', 'Tomato, raw ', 'Salad, leaf / salad, green']"
044529.jpg,"['Applesauce, unsweetened, canned']"
044534.jpg,"['Bread, half white']"
044536.jpg,['Roll with pieces of chocolate']
044537.jpg,['Banana']
044546.jpg,['Water']
044556.jpg,"['Wine, white']"
044559.jpg,"['Bread, wholemeal']"
044560.jpg,['Dried meat']
044564.jpg,['Water']
044565.jpg,['Focaccia']
044566.jpg,"['Salad, leaf / salad, green', 'Egg', 'Corn', 'Carrot, raw', 'Bread, toast', 'Goat cheese (soft)']"
044572.jpg,['Focaccia']
044579.jpg,"['Water, mineral']"
044584.jpg,"['Pizza, Margherita, baked', 'Anchovies', 'Capers']"
044586.jpg,['Dairy ice cream']
044587.jpg,"['Zucchini', 'Egg', 'Bread, white', 'Gruyère']"
044593.jpg,['Kiwi']
044600.jpg,['Croissant with chocolate filling']
044601.jpg,"['Wine, white']"
044602.jpg,"['Wine, rosé']"
044604.jpg,"['Salad, leaf / salad, green', 'Guacamole']"
044605.jpg,['Water']
044606.jpg,"['Beef', 'Green asparagus', 'Potatoes au gratin, dauphinois, prepared', 'Bacon, frying', 'Sauce, roast', 'Parmesan', 'Salad, leaf / salad, green']"
044607.jpg,"['Wine, rosé']"
044608.jpg,['Water']
044609.jpg,"['Cheesecake', 'Fruit salad']"
044614.jpg,['Pomegranate']
044626.jpg,['Brownie']
044627.jpg,['Water']
044632.jpg,"['Bread, white']"
044635.jpg,['Glucose drink 50g']
044663.jpg,"['Pizza, Margherita, baked']"
044664.jpg,"['Salad, leaf / salad, green', 'Carrot, raw']"
044665.jpg,"['Bread, white']"
044672.jpg,['Muffin']
044673.jpg,['Cappuccino']
044701.jpg,['Pistachio']
044704.jpg,"['Wine, white']"
044710.jpg,"['Pork, escalope']"
044711.jpg,"['Chips, french fries']"
044714.jpg,"['Rice', 'Peas', 'Chicken, cut into stripes (only meat)', 'Mixed vegetables']"
044715.jpg,"['Salad, leaf / salad, green']"
044716.jpg,"['Bread, sourdough']"
044721.jpg,"['Wine, red', 'Water']"
044722.jpg,"['Rice', 'Peas', 'Chicken, cut into stripes (only meat)', 'Mixed vegetables']"
044729.jpg,['Water']
044730.jpg,"['Wine, red']"
044734.jpg,"['Coffee, with caffeine']"
044736.jpg,['Sekt']
044740.jpg,"['Rosti', 'Black olives']"
044756.jpg,['Dairy ice cream']
044759.jpg,['Water']
044760.jpg,['Cocktail']
044765.jpg,"['Zucchini', 'Halloumi']"
044766.jpg,['Water']
044767.jpg,"['Strawberries', 'Panna cotta']"
044773.jpg,['Artichoke']
044786.jpg,['Water']
044787.jpg,['Cappuccino']
044789.jpg,['Water']
044792.jpg,['Banana cake']
044793.jpg,['Cappuccino']
044797.jpg,['Roll with pieces of chocolate']
044800.jpg,"['Biscuits', 'Espresso, with caffeine']"
044804.jpg,['Croissant']
044808.jpg,"['Coffee, with caffeine']"
044818.jpg,"['Bread, sourdough']"
044824.jpg,['Nectarine']
044833.jpg,"['Bread, sourdough']"
044835.jpg,['Cucumber']
044838.jpg,"['Pork, roast', 'Salad, leaf / salad, green', 'Carrot, raw', 'Tomato, raw ']"
044839.jpg,['Greek salad']
044847.jpg,['Peanut']
044848.jpg,"['Bell pepper, red, raw ', 'Sausage', 'Mushrooms', 'Bread, white']"
044849.jpg,"['Chicken, leg', 'Bread, white']"
044856.jpg,"['Bread, white']"
044859.jpg,['Dates']
044866.jpg,['Paprika chips']
044874.jpg,['Avocado']
044876.jpg,"['Egg, scrambled, prepared']"
044877.jpg,"['Salad, leaf / salad, green', 'Salad dressing']"
044878.jpg,"['Bread, sourdough']"
044881.jpg,"['Salad, leaf / salad, green']"
044882.jpg,"['Salad, leaf / salad, green']"
044883.jpg,"['Sweet potato', 'Potatoes steamed']"
044885.jpg,['Butter']
044888.jpg,"['Bread, whole wheat', 'Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)']"
044889.jpg,['Apple pie']
044890.jpg,"['Bread, whole wheat', 'Butter', 'Anchovies']"
044892.jpg,"['Pasta, spaghetti', 'Parmesan']"
044894.jpg,['Nectarine']
044905.jpg,"['Pasta', 'Celery']"
044906.jpg,"['Potatoes steamed', 'Carrot, raw', 'Mixed salad (chopped without sauce)', 'Green olives']"
044907.jpg,['Pasta']
044912.jpg,['Water']
044923.jpg,['Tea']
044924.jpg,"['Soup, Miso', 'Dumplings', 'Savoy cabbage, steamed, without addition of salt']"
044926.jpg,"['Soup, Miso', 'Dumplings', 'Savoy cabbage, steamed, without addition of salt']"
044928.jpg,"['Soup, Miso', 'Dumplings', 'Savoy cabbage, steamed, without addition of salt']"
044929.jpg,['Crunch Müesli']
044930.jpg,"['Coffee, with caffeine']"
044940.jpg,"['Yaourt, yahourt, yogourt ou yoghourt, natural', 'Banana']"
044942.jpg,"['Coffee, with caffeine']"
044944.jpg,['Cappuccino']
044945.jpg,"['Juice, orange']"
044961.jpg,['Cappuccino']
044962.jpg,"['Bread, toast', 'Leaf spinach', 'Mozzarella', 'Red radish', 'Bacon, frying']"
044965.jpg,['Cappuccino']
044966.jpg,['Egg']
044968.jpg,"['Ham, raw', 'Butter', 'Braided white loaf']"
044969.jpg,"['Butter', 'Egg', 'Bread, whole wheat']"
044970.jpg,"['Bread, sourdough']"
044977.jpg,['Red radish']
044984.jpg,"['Bread, white']"
044987.jpg,"['Cucumber', 'Egg', 'Avocado']"
044989.jpg,"['Bacon, frying', 'Egg, scrambled, prepared']"
044992.jpg,['Water']
044993.jpg,"['Mixed salad (chopped without sauce)', 'Avocado']"
045001.jpg,"['Berries', 'Biscuits']"
045002.jpg,"['Coffee, with caffeine']"
045031.jpg,"['Pasta, noodles', 'Chicken', 'Bacon, frying', 'Sauce, mushroom']"
045038.jpg,['Blueberries']
045039.jpg,"['Cucumber', 'Mozzarella']"
045040.jpg,['Water']
045041.jpg,['Beef']
045042.jpg,['Mustard']
045043.jpg,"['Salad, leaf / salad, green']"
045044.jpg,['Corn']
045045.jpg,"['Salmon', 'Sauce (savoury)']"
045047.jpg,['Sour cream']
045058.jpg,"['Chocolate, filled']"
045060.jpg,"['Pizza, with vegetables, baked']"
045074.jpg,"['Halloumi', 'Tomato, raw ']"
045081.jpg,['Banana']
045083.jpg,"['Rice', 'Broccoli', 'Sauce (savoury)']"
045086.jpg,"['Tomato, raw ']"
045088.jpg,"['Bread, spelt']"
045091.jpg,['Müesli']
045092.jpg,['Banana']
045093.jpg,"['Coffee, with caffeine']"
045099.jpg,['Egg']
045102.jpg,"['Birchermüesli, prepared, no sugar added']"
045103.jpg,['Cappuccino']
045131.jpg,"['Soup, vegetable']"
045132.jpg,"['Tomato, raw ', 'Mozzarella', 'Black olives', 'Taboulé, prepared, with couscous']"
045133.jpg,['Water']
045141.jpg,"['Pasta, spaghetti', 'Parmesan']"
045142.jpg,"['Carrot, raw', 'Broccoli']"
045148.jpg,"['Greek salad', 'Salad, leaf / salad, green']"
045149.jpg,"['Bread, grain']"
045150.jpg,"['Bread, grain']"
045172.jpg,"['Dark chocolate', 'Bread, white']"
045179.jpg,['Ham croissant']
045183.jpg,['Mozzarella']
045212.jpg,"['Salad, leaf / salad, green', 'Carrot, raw', 'Red radish', 'Seeds']"
045213.jpg,"['Honey', 'Goat, (average), raw']"
045214.jpg,"['Bread, pita', 'Mixed salad (chopped without sauce)', 'Corn crisps', 'Sour cream']"
045215.jpg,['Sugar Melon']
045216.jpg,['Water']
045218.jpg,['Dates']
045228.jpg,"['Tea, green']"
045229.jpg,['Mixed salad (chopped without sauce)']
045232.jpg,"['Pizza, with ham, baked', 'Salad, rocket']"
045233.jpg,"['Zucchini', 'Butter, herb']"
045247.jpg,"['Milk', 'Dark chocolate']"
045251.jpg,['Mixed nuts']
045254.jpg,"['Pasta, penne']"
045256.jpg,"['White coffee, with caffeine']"
045260.jpg,"['Bread, white', 'Butter', 'Honey']"
045264.jpg,['Tart']
045269.jpg,['Cappuccino']
045270.jpg,['Brioche']
045288.jpg,"['Bread, sourdough', 'Croissant']"
045289.jpg,['Mixed salad (chopped without sauce)']
045290.jpg,['Ham croissant']
045299.jpg,"['Pasta', 'Tomato sauce']"
045305.jpg,['Cappuccino']
045315.jpg,"['Hard cheese', 'Bread, fruit']"
045319.jpg,"['Bread, white', 'Dark chocolate']"
045337.jpg,['Tea']
045342.jpg,['Cherries']
045346.jpg,"['Grits, polenta, maize flour', 'Chicken, cut into stripes (only meat)', 'Mushrooms', 'Mixed vegetables']"
045347.jpg,['Pistachio']
045348.jpg,['Champagne']
045351.jpg,"['Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)', 'Peanut butter', 'Bread']"
045353.jpg,"['Grits, polenta, maize flour', 'Mixed vegetables']"
045354.jpg,"['Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)', 'Bread']"
045355.jpg,['Thickened cream (> 35%)']
045357.jpg,"['Watermelon, fresh', 'Apple', 'Lemon', 'Eggplant', 'Feta', 'Cucumber', 'Chicken', 'Hummus', 'Bulgur', 'Tzatziki', 'Pomegranate', 'Lamb']"
045358.jpg,"['Bread, white']"
045359.jpg,['Water']
045360.jpg,"['Bread, sourdough', 'Tomato sauce']"
045361.jpg,"['Pasta', 'Tomato sauce', 'Cheese']"
045363.jpg,"['Carrot, raw', 'Salad, leaf / salad, green']"
045364.jpg,['Ice tea']
045369.jpg,"['Pasta in butterfly form, farfalle', 'Cervelat', 'Tomato, raw ', 'Cheese', 'Rice', 'Green olives', 'Carrot, raw']"
045370.jpg,"['Lamb', 'Eggplant', 'Pomegranate', 'Almonds']"
045371.jpg,['Water']
045386.jpg,"['Bread, whole wheat']"
045388.jpg,['Apricots']
045389.jpg,"['Yaourt, yahourt, yogourt ou yoghourt, natural', 'Lemon Cake', 'Strawberries', 'Tart', 'Fruit coulis']"
045404.jpg,['Tea']
045406.jpg,"['Soup of lentils, Dahl (Dhal)']"
045413.jpg,"['Veggie burger', 'Leaf spinach', 'Rice']"
045415.jpg,['Milk']
045416.jpg,['Herbal tea']
045417.jpg,"['Bread, whole wheat', 'Jam']"
045420.jpg,['Crunch Müesli']
045421.jpg,['Milk']
045432.jpg,['Banana']
045448.jpg,"['Ristretto, with caffeine', 'Espresso, with caffeine']"
045460.jpg,['Ham croissant']
045461.jpg,"['Broccoli', 'Apple', 'Feta', 'Watermelon, fresh', 'Pomegranate', 'Bulgur']"
045468.jpg,"['Salad, leaf / salad, green', 'Tuna', 'Black olives', 'Tomato, raw ']"
045469.jpg,"['Bread, wholemeal']"
045474.jpg,"['Bread, wholemeal']"
045478.jpg,['Peach']
045479.jpg,['Rice']
045481.jpg,"['Salad, leaf / salad, green']"
045498.jpg,['Glucose drink 50g']
045503.jpg,['Water with lemon juice']
045505.jpg,"['Watermelon, fresh']"
045507.jpg,['Water']
045522.jpg,['Salmon']
045523.jpg,['French beans']
045526.jpg,"['Mixed seeds', 'Dried raisins']"
045529.jpg,['Chocolate cookies']
045531.jpg,"['Rice', 'Leek']"
045536.jpg,"['Salmon', 'Salad, leaf / salad, green', 'Rice']"
045541.jpg,"['Dairy ice cream', 'Thickened cream (> 35%)']"
045544.jpg,['Crisps']
045546.jpg,['Tofu']
045557.jpg,['Tofu']
045560.jpg,"['Hamburger (Bread, meat, ketchup)', 'Salad, leaf / salad, green', 'Chips, french fries', 'Carrot, raw', 'French salad dressing', 'Tomato, raw ']"
045561.jpg,['Lemon']
045563.jpg,['Artichoke']
045564.jpg,['Oil & vinegar salad dressing']
045565.jpg,['Water']
045566.jpg,"['Pizza, Margherita, baked']"
045570.jpg,['Beer']
045586.jpg,['Apple']
045591.jpg,['Crisps']
045600.jpg,"['Bread, whole wheat']"
045601.jpg,['Butter']
045602.jpg,['Jam']
045606.jpg,"['Birchermüesli, prepared, no sugar added']"
045612.jpg,"['Egg', 'Bread, white']"
045614.jpg,['Roll with pieces of chocolate']
045618.jpg,['Croissant']
045620.jpg,['Water']
045622.jpg,"['Müesli', 'Walnut']"
045629.jpg,"['Coffee, with caffeine']"
045637.jpg,['Water']
045640.jpg,['Hummus']
045642.jpg,"['Risotto, without cheese, cooked', 'Tomato, raw ']"
045643.jpg,"['Tomato, raw ', 'Salad dressing']"
045647.jpg,['Ice tea']
045648.jpg,['Apricots']
045649.jpg,"['Salad, leaf / salad, green', 'Oil & vinegar salad dressing']"
045650.jpg,"['Blackberry', 'Cherries']"
045651.jpg,"['Bread, sourdough']"
045652.jpg,"['Espresso, with caffeine', 'Water']"
045657.jpg,"['Pastry, flaky', 'Salad, leaf / salad, green']"
045661.jpg,"['Espresso, with caffeine']"
045666.jpg,"['Leaf spinach', 'Pasta']"
045671.jpg,['Water']
045672.jpg,"['Corn', 'Zucchini', 'Fennel', 'Potato salad, with mayonnaise yogurt dressing', 'Carrot, raw']"
045675.jpg,['Strawberries']
045676.jpg,['Pomegranate']
045700.jpg,"['Syrup (diluted, ready to drink)']"
045704.jpg,['Hummus']
045705.jpg,['Potatoes steamed']
045706.jpg,"['Wine, white']"
045723.jpg,"['Mushroom, (average), stewed, without addition of fat, without addition of salt']"
045735.jpg,"['Wine, red']"
045745.jpg,"['Pasta, spaghetti', 'Cheese']"
045752.jpg,['Hard cheese']
045753.jpg,['Beer']
045754.jpg,"['Chicken nuggets', 'Ketchup']"
045755.jpg,['Country fries']
045762.jpg,"['Carrot, raw', 'Vegetable mix, peas and carrots']"
045770.jpg,"['Soup of lentils, Dahl (Dhal)']"
045781.jpg,"['Pasta', 'Faux-mage Cashew, vegan chers']"
045782.jpg,['Pasta']
045797.jpg,"['Bread, wholemeal', 'Butter', 'Jam']"
045798.jpg,['Herbal tea']
045800.jpg,"['Bread, wholemeal', 'Butter', 'Honey']"
045801.jpg,['Banana']
045802.jpg,"['Watermelon, fresh']"
045804.jpg,['Herbal tea']
045805.jpg,"['Bread, wholemeal', 'Hazelnut-chocolate spread(Nutella, Ovomaltine, Caotina)']"
045808.jpg,"['Butter, spread, puree almond']"
045813.jpg,"['Butter, spread, puree almond']"
045815.jpg,['Cappuccino']
045816.jpg,"['Butter, spread, puree almond']"
045824.jpg,['Ice tea']
045828.jpg,['Ham croissant']
045832.jpg,"['Bread, toast', 'Sausage', 'Egg', 'Beans, white', 'Tomato, raw ', 'Bacon, frying']"
045843.jpg,"['French beans', 'Hard cheese']"
045845.jpg,"['French beans', 'Lemon']"
045849.jpg,"['Rice', 'Curry, vegetarian', 'Shrimp / prawn (large)']"
045850.jpg,"['Wine, white']"
045853.jpg,"['Salad, leaf / salad, green']"
045861.jpg,"['Guacamole', 'Corn crisps']"
045863.jpg,"['Guacamole', 'Corn crisps']"
045871.jpg,"['Berries', 'Dairy ice cream']"
045888.jpg,['Lemon Cake']
045897.jpg,['Water']
045899.jpg,"['Dark chocolate', 'Cashew nut']"
045907.jpg,['Biscuits']
045910.jpg,"['Sausage', 'Ham', 'Cucumber']"
045911.jpg,"['Chicken', 'Salad, leaf / salad, green', 'Rice']"
045914.jpg,"['Chicken', 'Rice', 'Salad, leaf / salad, green']"
045916.jpg,"['Tomato, raw ', 'Salad, leaf / salad, green', 'Tuna', 'Carrot, raw']"
045917.jpg,"['Tea, green']"
045920.jpg,"['Bread, wholemeal']"
045923.jpg,"['Salad, leaf / salad, green', 'Carrot, raw']"
045924.jpg,"['Rice', 'Curry, vegetarian', 'Beef, cut into stripes (only meat)']"
045930.jpg,['Raspberries']
045938.jpg,"['Pasta, twist', 'Fennel']"
045944.jpg,"['Bread, half white', 'Butter', 'Avocado', 'Salami', 'Blue mould cheese', 'Tomato, raw ']"
045953.jpg,"['Bread, white', 'Butter']"
045966.jpg,"['Bread, 5-grain', 'Bread, white', 'Jam', 'Honey']"
045970.jpg,"['Egg', 'Bacon, frying']"
045971.jpg,['Cappuccino']
045975.jpg,"['Braided white loaf', 'Jam']"
045976.jpg,"['Juice, orange']"
045980.jpg,"['Salad, leaf / salad, green', 'Cucumber', 'Oil & vinegar salad dressing']"
045983.jpg,"['Pasta, penne', 'Tomato sauce']"
045988.jpg,"['Bread, sourdough']"
045992.jpg,"['Espresso, with caffeine']"
046004.jpg,"['Pasta, penne', 'Tomato sauce']"
046006.jpg,['Peach']
046013.jpg,['Plums']
046018.jpg,['Chicken']
046019.jpg,['Chicken']
046020.jpg,['Hard cheese']
046029.jpg,"['Paprika chips', 'Gruyère', 'Tomato, raw ', 'Dough (puff pastry, shortcrust, bread, pizza dough)']"
046032.jpg,"['Pasta, penne', 'Sauce, curry']"
046037.jpg,"['Bread, white']"
046047.jpg,"['Beef, sirloin steak']"
046048.jpg,"['Beef', 'Eggplant']"
046050.jpg,"['Wine, red']"
046054.jpg,['Dark chocolate']
046070.jpg,['Jam']
046075.jpg,"['Braided white loaf', 'Jam', 'Honey']"
046079.jpg,['Fruit salad']
046081.jpg,"['Bread, whole wheat']"
046083.jpg,['Apricots']
046084.jpg,"['Espresso, with caffeine', 'Water']"
046085.jpg,"['Greek salad', 'Ebly', 'Gruyère']"
046086.jpg,"['Wine, white']"
046090.jpg,['Savoury puff pastry stick']
046095.jpg,"['Ham, raw', 'Sugar Melon']"
046097.jpg,['Black Forest Tart']
046103.jpg,"['Wine, red']"
046104.jpg,"['French beans', 'Potatoes au gratin, dauphinois, prepared', 'Beef']"
046112.jpg,"['Potatoes au gratin, dauphinois, prepared', 'French beans', 'Beef']"
046113.jpg,"['Salad, rocket', 'Sausage', 'Mushrooms']"
046114.jpg,['Paprika chips']
046118.jpg,['Lemon Cake']
046121.jpg,"['Ristretto, with caffeine']"
046122.jpg,"['Bread, white', 'Egg', 'Bacon, frying']"
046123.jpg,"['Juice, orange']"
046125.jpg,['Cookies']
046137.jpg,['Hard cheese']
046152.jpg,"['Wine, white']"
046153.jpg,['Savoury puff pastry']
046154.jpg,['Savoury puff pastry']
046155.jpg,['Mixed vegetables']
046156.jpg,['Guacamole']
046158.jpg,"['Chips, french fries']"
046160.jpg,"['Salad, rocket', 'Zucchini', 'Bacon', 'Sausage', 'Mushrooms']"
046162.jpg,"['Soup, vegetable']"
046163.jpg,"['Ratatouille', 'Risotto, without cheese, cooked', 'Lamb, chop']"
046165.jpg,"['Wine, red']"
046168.jpg,['Hard cheese']
046169.jpg,"['Pizza, Margherita, baked', 'Black olives']"
046174.jpg,['Corn']
046178.jpg,['Nectarine']
046179.jpg,['Black Forest Tart']
046187.jpg,"['Chips, french fries', 'Chicken nuggets']"
046188.jpg,"['Cake, chocolate']"
046189.jpg,['Beer']
046198.jpg,"['Risotto, with mushrooms, cooked']"
046199.jpg,['Apricots']
046205.jpg,['Water']
046207.jpg,"['Braided white loaf', 'Bread, wholemeal']"
046208.jpg,"['Braided white loaf', 'Soft cheese', 'Semi-hard cheese']"
046210.jpg,['Raspberries']
046214.jpg,"['White coffee, with caffeine']"
046215.jpg,['Mixed nuts']
046216.jpg,"['Bread, rye', 'Bread, nut']"
046217.jpg,"['Goat, (average), raw']"
046222.jpg,['Water']
046233.jpg,"['Mixed salad (chopped without sauce)', 'Avocado']"
046234.jpg,['Egg']
046235.jpg,"['Potato salad, with mayonnaise yogurt dressing']"
046236.jpg,['Hard cheese']
046237.jpg,"['Tomato sauce', 'Leaf spinach']"
046241.jpg,['Pasta']
046242.jpg,"['Juice, orange']"
046245.jpg,"['Grits, polenta, maize flour']"
046246.jpg,['Beer']
046248.jpg,"['Sausage', 'Mixed vegetables', 'Potatoes steamed']"
